# Blocco	Energia Media	Errore Energia	Pressione Media	Errore Pressione
1655	-5.50117	0.00309139	1.87061	0.0157434
1656	-5.50108	0.00309073	1.87107	0.0157406
1657	-5.50099	0.00309028	1.87157	0.0157392
1658	-5.50088	0.00309027	1.87214	0.0157401
1659	-5.50075	0.0030911	1.87263	0.015738
1660	-5.50065	0.0030908	1.87285	0.0157301
1661	-5.50061	0.00308919	1.87303	0.0157216
1662	-5.50059	0.00308741	1.87334	0.0157152
1663	-5.50054	0.00308603	1.87367	0.0157094
1664	-5.50047	0.00308494	1.87382	0.0157006
1665	-5.50046	0.00308311	1.87389	0.0156913
1666	-5.50046	0.00308126	1.87414	0.015684
1667	-5.50042	0.00307964	1.87459	0.015681
1668	-5.50032	0.00307919	1.87506	0.0156785
1669	-5.50023	0.00307894	1.8755	0.0156754
1670	-5.50014	0.00307829	1.87599	0.0156735
1671	-5.50005	0.00307782	1.87626	0.0156666
1672	-5.50001	0.00307627	1.87659	0.0156605
1673	-5.49994	0.00307506	1.8769	0.0156543
1674	-5.49988	0.0030738	1.87727	0.0156494
1675	-5.4998	0.00307308	1.87783	0.0156501
1676	-5.49968	0.00307367	1.8782	0.015645
1677	-5.4996	0.00307288	1.87869	0.0156434
1678	-5.49948	0.00307326	1.87893	0.0156359
1679	-5.49942	0.00307198	1.87908	0.0156273
1680	-5.49939	0.0030703	1.8794	0.0156213
1681	-5.49934	0.00306901	1.87969	0.0156147
1682	-5.49929	0.00306761	1.87994	0.0156075
1683	-5.49924	0.00306613	1.88016	0.0155997
1684	-5.49919	0.00306468	1.88051	0.0155944
1685	-5.49912	0.00306377	1.88075	0.015587
1686	-5.49906	0.00306245	1.8809	0.0155784
1687	-5.49903	0.00306082	1.88098	0.0155694
1688	-5.49901	0.00305907	1.88142	0.0155666
1689	-5.49891	0.00305887	1.88164	0.0155588
1690	-5.49886	0.00305747	1.88167	0.0155496
1691	-5.49885	0.00305569	1.88171	0.0155405
1692	-5.49883	0.00305393	1.8818	0.0155315
1693	-5.4988	0.00305226	1.88182	0.0155224
1694	-5.49879	0.00305049	1.88194	0.0155137
1695	-5.49874	0.00304901	1.88192	0.0155046
1696	-5.49874	0.00304722	1.88178	0.015496
1697	-5.49877	0.00304558	1.88195	0.0154878
1698	-5.49872	0.0030441	1.88215	0.01548
1699	-5.49868	0.00304266	1.88226	0.0154713
1700	-5.49866	0.0030409	1.88271	0.0154685
1701	-5.49858	0.00304033	1.88328	0.0154702
1702	-5.49847	0.00304039	1.88373	0.0154676
1703	-5.49838	0.00303986	1.88392	0.0154597
1704	-5.49836	0.00303821	1.88397	0.0154507
1705	-5.49836	0.00303643	1.88428	0.0154446
1706	-5.4983	0.00303522	1.88417	0.0154359
1707	-5.49834	0.00303365	1.88414	0.0154269
1708	-5.49836	0.00303192	1.88413	0.0154179
1709	-5.49837	0.00303018	1.8843	0.0154098
1710	-5.49835	0.00302851	1.88441	0.0154012
1711	-5.49835	0.00302674	1.88473	0.0153954
1712	-5.49829	0.0030254	1.88506	0.01539
1713	-5.49823	0.00302424	1.8858	0.0153989
1714	-5.49808	0.0030263	1.88631	0.0153984
1715	-5.49798	0.00302616	1.88702	0.0154059
1716	-5.49783	0.00302821	1.88757	0.0154066
1717	-5.49771	0.00302869	1.88796	0.0154026
1718	-5.49764	0.00302774	1.88804	0.0153938
1719	-5.49763	0.003026	1.88819	0.0153856
1720	-5.49759	0.0030245	1.88851	0.01538
1721	-5.49752	0.00302374	1.88872	0.0153725
1722	-5.49747	0.00302236	1.88897	0.0153655
1723	-5.49741	0.00302113	1.8892	0.0153584
1724	-5.49736	0.00301985	1.88951	0.0153526
1725	-5.4973	0.00301875	1.88973	0.0153453
1726	-5.49726	0.00301726	1.88994	0.0153378
1727	-5.49722	0.0030157	1.89025	0.0153321
1728	-5.49717	0.00301449	1.89045	0.0153245
1729	-5.49714	0.00301289	1.89051	0.0153158
1730	-5.49714	0.00301115	1.89074	0.0153087
1731	-5.49709	0.0030098	1.8911	0.015304
1732	-5.497	0.00300945	1.89139	0.0152979
1733	-5.49694	0.0030084	1.89175	0.0152934
1734	-5.49686	0.0030077	1.89221	0.0152913
1735	-5.49676	0.00300753	1.89264	0.0152888
1736	-5.49666	0.00300734	1.89291	0.0152823
1737	-5.4966	0.00300629	1.89324	0.0152771
1738	-5.49653	0.00300537	1.89347	0.01527
1739	-5.49648	0.00300404	1.89369	0.0152628
1740	-5.49644	0.00300258	1.89367	0.0152541
1741	-5.49645	0.00300086	1.89356	0.0152457
1742	-5.49647	0.00299925	1.89359	0.015237
1743	-5.49646	0.00299755	1.89363	0.0152283
1744	-5.49645	0.00299585	1.8937	0.0152197
1745	-5.49643	0.0029942	1.89365	0.0152111
1746	-5.49643	0.00299249	1.89353	0.0152028
1747	-5.49645	0.00299082	1.8935	0.0151942
1748	-5.49645	0.00298911	1.8936	0.0151858
1749	-5.49642	0.00298755	1.89376	0.015178
1750	-5.49638	0.00298606	1.89401	0.0151713
1751	-5.49632	0.00298504	1.89468	0.0151776
1752	-5.49615	0.00298786	1.89488	0.0151703
1753	-5.49611	0.00298647	1.8952	0.0151649
1754	-5.49605	0.00298532	1.89532	0.0151567
1755	-5.49604	0.00298366	1.89564	0.0151515
1756	-5.49598	0.00298245	1.8962	0.0151533
1757	-5.49588	0.00298269	1.89687	0.0151597
1758	-5.49575	0.00298374	1.89738	0.0151593
1759	-5.49565	0.00298367	1.89791	0.0151602
1760	-5.49553	0.00298428	1.89823	0.015155
1761	-5.49547	0.00298328	1.89853	0.0151493
1762	-5.49541	0.00298206	1.89886	0.0151442
1763	-5.49535	0.0029811	1.89916	0.0151386
1764	-5.49529	0.00297997	1.89938	0.0151317
1765	-5.49525	0.00297858	1.89984	0.01513
1766	-5.49515	0.00297847	1.90019	0.0151255
1767	-5.49508	0.00297766	1.90028	0.0151172
1768	-5.49506	0.00297604	1.90032	0.0151087
1769	-5.49506	0.00297436	1.90032	0.0151002
1770	-5.49507	0.00297269	1.90046	0.0150923
1771	-5.49505	0.0029711	1.90038	0.015084
1772	-5.49506	0.00296944	1.90051	0.0150761
1773	-5.49501	0.00296815	1.90078	0.0150699
1774	-5.49493	0.00296767	1.90117	0.0150664
1775	-5.49482	0.00296804	1.90163	0.015065
1776	-5.4947	0.00296881	1.902	0.0150611
1777	-5.4946	0.00296857	1.90217	0.0150536
1778	-5.49457	0.00296713	1.90232	0.0150459
1779	-5.49453	0.00296573	1.90263	0.0150406
1780	-5.49446	0.00296484	1.90296	0.0150358
1781	-5.49439	0.00296412	1.90326	0.0150303
1782	-5.49432	0.00296319	1.90349	0.0150237
1783	-5.49426	0.00296215	1.90378	0.0150181
1784	-5.4942	0.00296099	1.90407	0.0150124
1785	-5.49414	0.00296006	1.90443	0.0150084
1786	-5.49405	0.00295958	1.90459	0.0150008
1787	-5.49401	0.00295834	1.90465	0.0149925
1788	-5.49398	0.00295677	1.90478	0.0149847
1789	-5.49395	0.00295531	1.90481	0.0149764
1790	-5.49394	0.00295367	1.90506	0.0149701
1791	-5.49389	0.00295239	1.90563	0.0149726
1792	-5.49377	0.00295339	1.9062	0.014975
1793	-5.49365	0.00295416	1.9067	0.0149752
1794	-5.49355	0.00295431	1.90735	0.0149808
1795	-5.49342	0.00295538	1.90788	0.0149817
1796	-5.49332	0.00295544	1.90836	0.0149811
1797	-5.49324	0.00295495	1.90875	0.014978
1798	-5.49317	0.00295414	1.90923	0.0149773
1799	-5.49306	0.00295432	1.9094	0.01497
1800	-5.49303	0.00295288	1.90954	0.0149623
1801	-5.49301	0.00295131	1.90958	0.014954
1802	-5.493	0.00294967	1.9095	0.0149459
1803	-5.49303	0.00294816	1.90946	0.0149377
1804	-5.49305	0.0029466	1.90937	0.0149297
1805	-5.49309	0.00294519	1.90939	0.0149214
1806	-5.4931	0.00294358	1.90929	0.0149135
1807	-5.49314	0.00294224	1.9091	0.0149064
1808	-5.4932	0.00294123	1.90897	0.0148988
1809	-5.49325	0.00293995	1.90904	0.0148907
1810	-5.49324	0.00293833	1.90925	0.014884
1811	-5.49321	0.0029369	1.90949	0.0148778
1812	-5.49315	0.0029358	1.90977	0.0148721
1813	-5.49309	0.00293479	1.91004	0.0148665
1814	-5.49304	0.00293367	1.9103	0.0148605
1815	-5.49299	0.00293247	1.91061	0.0148556
1816	-5.49293	0.00293145	1.91097	0.0148516
1817	-5.49287	0.00293047	1.91117	0.0148448
1818	-5.49284	0.002929	1.91151	0.0148406
1819	-5.49278	0.00292803	1.91188	0.0148371
1820	-5.49272	0.00292707	1.9122	0.0148324
1821	-5.49266	0.00292607	1.91271	0.014833
1822	-5.49256	0.00292621	1.913	0.0148277
1823	-5.49251	0.00292492	1.91317	0.0148205
1824	-5.4925	0.00292334	1.91338	0.0148139
1825	-5.49248	0.0029218	1.91367	0.0148086
1826	-5.49244	0.00292052	1.91388	0.0148019
1827	-5.49241	0.00291912	1.91435	0.0148015
1828	-5.49231	0.00291919	1.91466	0.0147967
1829	-5.49226	0.00291805	1.91505	0.0147936
1830	-5.49219	0.00291727	1.91521	0.0147864
1831	-5.49216	0.00291577	1.91533	0.0147788
1832	-5.49216	0.00291419	1.91567	0.0147747
1833	-5.49209	0.00291334	1.91595	0.0147694
1834	-5.49204	0.00291229	1.91611	0.0147621
1835	-5.49201	0.00291083	1.91641	0.0147572
1836	-5.49195	0.00290988	1.91675	0.0147531
1837	-5.49188	0.00290919	1.91716	0.0147509
1838	-5.49178	0.00290923	1.91748	0.0147462
1839	-5.49171	0.00290842	1.91778	0.0147414
1840	-5.49165	0.00290756	1.91833	0.0147434
1841	-5.49153	0.00290823	1.91872	0.0147407
1842	-5.49145	0.00290773	1.91908	0.014737
1843	-5.49138	0.002907	1.91963	0.0147394
1844	-5.49127	0.00290757	1.91997	0.0147351
1845	-5.49122	0.00290653	1.9202	0.014729
1846	-5.49119	0.00290509	1.92035	0.0147218
1847	-5.49118	0.00290353	1.92081	0.014721
1848	-5.49109	0.0029034	1.92112	0.0147163
1849	-5.49103	0.00290236	1.92164	0.0147175
1850	-5.49094	0.0029022	1.92227	0.014723
1851	-5.49082	0.00290312	1.92285	0.0147265
1852	-5.49072	0.00290339	1.92335	0.014727
1853	-5.49064	0.00290299	1.92373	0.0147241
1854	-5.49059	0.00290186	1.92398	0.0147182
1855	-5.49056	0.00290042	1.92441	0.0147165
1856	-5.4905	0.00289937	1.92475	0.0147127
1857	-5.49046	0.00289818	1.92537	0.0147177
1858	-5.49034	0.00289895	1.92576	0.0147149
1859	-5.49027	0.00289822	1.92642	0.014722
1860	-5.49014	0.00289968	1.92685	0.0147202
1861	-5.49006	0.00289935	1.92701	0.0147131
1862	-5.49004	0.00289784	1.92718	0.0147063
1863	-5.49002	0.00289633	1.92754	0.0147027
1864	-5.48997	0.00289526	1.92775	0.0146963
1865	-5.48995	0.00289379	1.92807	0.014692
1866	-5.4899	0.00289269	1.92858	0.0146927
1867	-5.48981	0.00289244	1.92905	0.0146926
1868	-5.48973	0.00289216	1.9295	0.0146915
1869	-5.48965	0.00289161	1.92996	0.0146909
1870	-5.48957	0.00289107	1.93002	0.0146832
1871	-5.48958	0.00288954	1.93011	0.0146756
1872	-5.48958	0.002888	1.93036	0.0146699
1873	-5.48954	0.00288677	1.93041	0.0146622
1874	-5.48953	0.00288523	1.93036	0.0146544
1875	-5.48955	0.00288377	1.93019	0.0146476
1876	-5.48959	0.00288252	1.92995	0.0146416
1877	-5.48964	0.00288138	1.92967	0.0146365
1878	-5.4897	0.00288038	1.92937	0.0146319
1879	-5.48976	0.00287959	1.9292	0.0146252
1880	-5.4898	0.00287828	1.92903	0.0146183
1881	-5.48984	0.00287708	1.92898	0.0146106
1882	-5.48986	0.00287559	1.92905	0.014603
1883	-5.48985	0.00287408	1.92884	0.0145967
1884	-5.48989	0.00287296	1.92876	0.0145892
1885	-5.48991	0.00287147	1.92871	0.0145815
1886	-5.48993	0.00287	1.92868	0.0145738
1887	-5.48992	0.00286849	1.92862	0.0145662
1888	-5.48992	0.00286698	1.92845	0.0145596
1889	-5.48996	0.0028657	1.92803	0.014558
1890	-5.49005	0.00286577	1.92761	0.0145561
1891	-5.49014	0.00286566	1.92738	0.0145503
1892	-5.49018	0.00286439	1.9272	0.0145438
1893	-5.49021	0.00286307	1.9271	0.0145364
1894	-5.49024	0.00286165	1.92702	0.014529
1895	-5.49025	0.00286016	1.92696	0.0145214
1896	-5.49025	0.00285866	1.92704	0.014514
1897	-5.49022	0.0028573	1.9271	0.0145065
1898	-5.4902	0.00285584	1.92706	0.0144989
1899	-5.4902	0.00285434	1.92678	0.0144939
1900	-5.49024	0.00285314	1.92661	0.0144873
1901	-5.49026	0.00285169	1.92631	0.0144828
1902	-5.4903	0.00285048	1.92613	0.0144763
1903	-5.49031	0.00284901	1.92605	0.0144689
1904	-5.4903	0.00284753	1.92634	0.0144643
1905	-5.49022	0.00284741	1.92669	0.0144609
1906	-5.49013	0.00284732	1.92687	0.0144545
1907	-5.49007	0.00284633	1.92696	0.0144472
1908	-5.49004	0.00284499	1.92694	0.0144397
1909	-5.49004	0.0028435	1.92683	0.0144325
1910	-5.49006	0.00284209	1.92683	0.0144249
1911	-5.49007	0.0028406	1.9268	0.0144174
1912	-5.49007	0.00283913	1.92681	0.0144099
1913	-5.49006	0.00283768	1.92676	0.0144024
1914	-5.49007	0.00283622	1.92684	0.0143951
1915	-5.49005	0.0028348	1.92709	0.0143898
1916	-5.49001	0.0028337	1.92724	0.0143831
1917	-5.48999	0.00283229	1.92741	0.0143766
1918	-5.48996	0.0028309	1.92747	0.0143693
1919	-5.48996	0.00282943	1.92752	0.0143618
1920	-5.48995	0.00282798	1.9274	0.0143548
1921	-5.48996	0.00282651	1.92736	0.0143474
1922	-5.48995	0.00282505	1.92733	0.01434
1923	-5.48995	0.00282358	1.92726	0.0143327
1924	-5.48996	0.00282212	1.92702	0.0143273
1925	-5.49	0.00282097	1.92683	0.0143211
1926	-5.49003	0.00281962	1.92661	0.0143154
1927	-5.49007	0.00281848	1.92652	0.0143082
1928	-5.49009	0.00281708	1.92624	0.0143035
1929	-5.49014	0.00281614	1.9261	0.0142968
1930	-5.49017	0.00281477	1.92592	0.0142905
1931	-5.49021	0.00281369	1.92583	0.0142834
1932	-5.49025	0.00281243	1.92589	0.0142761
1933	-5.49024	0.00281099	1.92615	0.0142711
1934	-5.49018	0.00281013	1.92634	0.014265
1935	-5.49014	0.002809	1.92663	0.0142605
1936	-5.49006	0.00280857	1.92661	0.0142532
1937	-5.49006	0.00280712	1.92634	0.0142485
1938	-5.49013	0.00280637	1.92648	0.0142419
1939	-5.49009	0.0028051	1.92658	0.0142349
1940	-5.49008	0.0028037	1.92674	0.0142285
1941	-5.49004	0.00280256	1.92683	0.0142214
1942	-5.49	0.00280131	1.92705	0.0142158
1943	-5.48995	0.00280037	1.927	0.0142086
1944	-5.48996	0.00279896	1.92716	0.0142022
1945	-5.48994	0.0027976	1.92747	0.0141983
1946	-5.48989	0.00279672	1.92772	0.0141932
1947	-5.48984	0.00279569	1.92797	0.0141881
1948	-5.4898	0.00279453	1.92829	0.0141845
1949	-5.48974	0.00279371	1.92869	0.0141829
1950	-5.48967	0.00279315	1.92907	0.0141807
1951	-5.48961	0.00279245	1.92965	0.0141853
1952	-5.4895	0.00279317	1.93034	0.0141948
1953	-5.48936	0.00279499	1.93091	0.014199
1954	-5.48925	0.00279585	1.93111	0.0141932
1955	-5.48922	0.00279459	1.93136	0.0141881
1956	-5.48918	0.00279343	1.9314	0.0141809
1957	-5.48919	0.00279201	1.93156	0.0141745
1958	-5.48917	0.00279065	1.93188	0.0141711
1959	-5.4891	0.00278996	1.93215	0.0141664
1960	-5.48906	0.00278883	1.93269	0.0141692
1961	-5.48898	0.00278856	1.93307	0.0141672
1962	-5.48893	0.00278769	1.93346	0.0141653
1963	-5.48886	0.00278699	1.93373	0.0141607
1964	-5.48883	0.00278581	1.93397	0.0141556
1965	-5.48879	0.00278468	1.93408	0.0141488
1966	-5.48877	0.00278332	1.93427	0.0141428
1967	-5.48874	0.00278203	1.93453	0.0141381
1968	-5.48869	0.00278102	1.93465	0.0141314
1969	-5.48868	0.00277964	1.93467	0.0141242
1970	-5.4887	0.00277828	1.9347	0.0141171
1971	-5.48871	0.00277692	1.93459	0.0141104
1972	-5.48875	0.00277572	1.93455	0.0141033
1973	-5.48878	0.00277448	1.93456	0.0140961
1974	-5.48879	0.0027731	1.93473	0.01409
1975	-5.48877	0.0027718	1.93469	0.014083
1976	-5.48879	0.0027705	1.93482	0.0140764
1977	-5.48879	0.00276911	1.93495	0.0140699
1978	-5.48878	0.00276771	1.93505	0.0140631
1979	-5.48878	0.00276631	1.93529	0.0140582
1980	-5.48874	0.00276518	1.93551	0.0140528
1981	-5.48872	0.00276389	1.93605	0.0140559
1982	-5.48862	0.00276419	1.93642	0.0140538
1983	-5.48855	0.00276359	1.93677	0.0140511
1984	-5.48849	0.00276302	1.93729	0.0140534
1985	-5.48838	0.00276372	1.9378	0.0140555
1986	-5.48826	0.00276479	1.9381	0.0140518
1987	-5.48819	0.00276434	1.93824	0.0140455
1988	-5.48815	0.00276323	1.9384	0.0140393
1989	-5.48812	0.00276201	1.93855	0.014033
1990	-5.4881	0.00276071	1.93853	0.0140259
1991	-5.48811	0.00275939	1.93846	0.0140191
1992	-5.48815	0.00275825	1.93839	0.0140122
1993	-5.48819	0.00275708	1.93843	0.0140053
1994	-5.4882	0.00275572	1.93857	0.0139989
1995	-5.48818	0.00275439	1.93883	0.0139945
1996	-5.48813	0.00275349	1.9392	0.0139922
1997	-5.48806	0.00275305	1.93965	0.0139923
1998	-5.48797	0.00275318	1.9399	0.0139876
1999	-5.48792	0.00275223	1.94006	0.0139816
